!Boat,Utc,BSP,AWA,AWS,TWA,TWS,TWD,RudderFwd,Leeway,Set,Drift,HDG,AirTemp,SeaTemp,Baro,Depth,Heel,Trim,Rudder,Tab,Forestay,Downhaul,MastAng,FStayLen,MastButt,Load S,Load P,Rake,Volts,ROT,GpsMethod,PDOP,GpsNum,GpsAge,Altitude,GeoSep,GpsMode,Lat,Lon,COG,SOG,DiffStn,Error,RunnerS,RunnerP,Vang,Trav,Main,KeelAng,KeelHt,Board,EngOilPres,RPM 1,RPM 2,Board P,Board S,DistToLn,RchTmToLn,RchDtToLn,GPS time,TWD+90,TWD-90,Downhaul2,Mk Lat,Mk Lon,Port lat,Port lon,Stbd lat,Stbd lon,HPE,RH,Lead P,Lead S,BackStay,FSTY_Load,User 1,User 2,User 3,User 4,User 5,User 6,User 7,User 8,User 9,User 10,User 11,User 12,User 13,User 14,User 15,User 16,User 17,User 18,User 19,User 20,User 21,User 22,User 23,User 24,User 25,User 26,User 27,User 28,User 29,User 30,User 31,TmToGun,TmToLn,Burn,BelowLn,GunBlwLn,WvSigHt,WvSigPd,WvMaxHt,WvMaxPd,GPS tOffset,Heave,MWA,MWS,Boom,Twist,TWDTwisted,TackLossT,TackLossD,TrimRate,HeelRate,DeflectorP,RudderP,RudderS,RudderToe,BspTr,FStayInner,DeflectorS,Bobstay,Outhaul,D0 P,D0 S,D1 P,D1 S,V0 P,V0 S,V1 P,V1 S,BoomAng,Cunningham,FStayInHal,JibFurl,JibH,MastCant,J1,J2,J3,J4,Foil P,Foil S,Reacher,Blade,Staysail,Solent,Tack,TackP,TackS,DeflectU,DeflectL,WinchP,WinchS,SpinP,SpinS,MainH,Mast2,DepthAft,Burn%,GunBspTarg%,GunBspPol%,EngTemp,EngOilTemp,TranOilTemp,TranOilPres,FuelLev,Current,Charge%,TWG,TWDG,DewPt,FStay+Tack,Gradient,TWSGradient,Rud Ptch P,Rud Ptch S,WaterLev,WaterLev2,FuelLev2,CANLoad%,FastPkErr,Volt 1,Volt 2,Volt 3,Volt 4,Current1,Current2,Current3,Current4,Charge1%,Charge2%,Charge3%,Charge4%,CalROT,CalBrake,CalAccel,TWDmin,TWDmax,PredSeaTemp
!boat,0,1,2,3,4,5,6,7,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,32,39,41,43,44,45,46,47,48,49,50,51,52,60,61,62,67,68,69,71,72,73,74,75,76,77,78,84,85,86,146,147,148,151,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,252,253,254,255,256,257,258,259,260,268,272,273,274,277,278,281,282,283,284,285,286,291,292,293,294,295,296,297,298,299,300,301,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,351,352,354,355,359,360,361,362,363,364,365,368,369,370,371,372,373,374,375,379,380,381,382,383,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,411,412,413
!v12.7.10
0,46158.166661,1,0.000,2,-154.5,3,2.89,4,-154.5,5,2.89,6,318.3,11,69.2,12,0.00,13,112.8,15,16.84,16,1017.610,18,-1.53,19,0.49,20,2.07,32,-0.04,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407079,85,0.014126,86,0.465206,147,44.2,148,224.2,205,0.010128,207,0.233566,272,314.2,373,2.90,401,1.00,403,2.160,411,305.7,412,112.0
0,46158.166673,1,0.000,2,-154.9,3,2.87,4,-154.9,5,2.87,6,317.9,11,69.2,12,0.00,13,112.8,15,16.84,16,1017.000,18,-1.52,19,0.49,20,2.11,32,-0.06,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407080,85,0.013932,86,0.466902,147,45.5,148,225.5,205,0.010100,207,0.233571,272,315.5,373,2.87,401,1.00,403,2.148,411,305.7,412,111.9
0,46158.166685,1,0.000,2,-155.0,3,2.85,4,-155.0,5,2.85,6,317.7,11,69.2,12,0.00,13,112.7,15,16.84,16,1017.600,18,-1.50,19,0.51,20,2.07,32,-0.05,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407081,85,0.013862,86,0.467762,147,46.1,148,226.1,205,0.010126,207,0.233577,272,316.1,373,2.85,401,1.00,403,2.140,411,305.7,412,111.9
0,46158.166697,1,0.000,2,-156.8,3,2.83,4,-156.8,5,2.83,6,315.9,11,49.7,12,0.00,13,112.7,15,16.84,16,1017.000,18,83.51,19,14.83,20,2.07,32,-0.09,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407081,85,0.013713,86,0.468626,147,46.9,148,226.9,205,0.010101,207,0.233583,272,316.9,373,2.83,401,1.00,403,2.132,411,305.7,412,111.8
0,46158.166709,1,0.000,2,-155.3,3,2.79,4,-155.3,5,2.79,6,317.2,11,49.7,12,0.00,13,112.5,15,16.84,16,1017.590,18,-1.55,19,0.52,20,2.07,32,-0.06,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407083,85,0.013871,86,0.470365,147,47.1,148,227.1,205,0.010206,207,0.233596,272,317.1,373,2.79,401,1.00,403,2.116,411,305.7,412,111.8
0,46158.166720,1,0.000,2,-156.7,3,2.74,4,-156.7,5,2.74,6,315.7,11,49.7,12,0.00,13,112.4,15,16.84,16,1017.000,18,83.50,19,14.82,20,2.07,32,-0.06,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407084,85,0.014055,86,0.471685,147,47.0,148,227.0,205,0.010314,207,0.233608,272,317.0,373,2.76,401,1.00,403,2.104,411,305.7,412,111.7
0,46158.166732,1,0.000,2,-157.3,3,2.70,4,-157.3,5,2.70,6,315.0,11,49.7,12,0.00,13,112.3,15,16.84,16,1017.630,18,-1.54,19,0.54,20,2.07,32,-0.04,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407084,85,0.014423,86,0.472413,147,46.5,148,226.5,205,0.010512,207,0.233610,272,316.5,373,2.72,401,1.00,403,2.088,411,305.7,412,111.7
0,46158.166743,1,0.000,2,-156.9,3,2.67,4,-156.9,5,2.67,6,315.4,11,49.7,12,0.00,13,112.2,15,16.84,16,1017.000,18,0.62,19,0.07,20,2.07,32,-0.06,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407085,85,0.014833,86,0.473444,147,45.9,148,225.9,205,0.010719,207,0.233617,272,315.9,373,2.68,401,1.00,403,2.072,411,305.7,412,111.6
0,46158.166755,1,0.000,2,-157.6,3,2.64,4,-157.6,5,2.64,6,314.6,11,49.7,12,0.00,13,112.1,15,16.84,16,1017.000,18,-1.57,19,0.50,20,2.07,32,-0.08,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407086,85,0.015003,86,0.475225,147,45.8,148,225.8,205,0.010803,207,0.233629,272,315.8,373,2.66,401,1.00,403,2.064,411,305.7,412,111.5
0,46158.166767,1,0.000,2,-159.5,3,2.61,4,-159.5,5,2.61,6,312.7,11,49.7,12,0.00,13,112.1,15,16.84,16,1017.000,18,-1.58,19,0.50,20,2.07,32,-0.07,48,40.7104100,49,-74.0432060,50,116.5,51,0.000,84,0.407087,85,0.015582,86,0.476720,147,44.9,148,224.9,205,0.011059,207,0.233640,272,314.9,373,2.61,401,1.00,403,2.044,411,305.7,412,111.5
